time_s,num_p_n_m,num_p_e_m,num_p_d_m,num_v_n_mps,num_v_e_mps,num_v_d_mps,ana_p_n_m,ana_p_e_m,ana_p_d_m,ana_v_n_mps,ana_v_e_mps,ana_v_d_mps,abs_err_p_n_m,abs_err_p_e_m,abs_err_p_d_m,abs_err_v_n_mps,abs_err_v_e_mps,abs_err_v_d_mps
1.1100000000000001,0,0,0.54921697568181793,0,0,0.98958013636363673,0,0,0.5492169756818176,0,0,0.98958013636363529,0,0,3.3306690738754696e-16,0,0,1.4432899320127035e-15
1.1200000000000001,0,0,0.55915735272727252,0,0,0.99849527272727312,0,0,0.55915735272727218,0,0,0.99849527272727168,0,0,3.3306690738754696e-16,0,0,1.4432899320127035e-15
1.1300000000000001,0,0,0.5691868811363634,0,0,1.0074104090909095,0,0,0.56918688113636318,0,0,1.007410409090908,0,0,2.2204460492503131e-16,0,0,1.5543122344752192e-15
1.1400000000000001,0,0,0.57930556090909069,0,0,1.0163255454545459,0,0,0.57930556090909036,0,0,1.0163255454545443,0,0,3.3306690738754696e-16,0,0,1.5543122344752192e-15
1.1500000000000001,0,0,0.58951339204545428,0,0,1.0252406818181823,0,0,0.58951339204545394,0,0,1.0252406818181807,0,0,3.3306690738754696e-16,0,0,1.5543122344752192e-15
1.1599999999999999,0,0,0.59981037454545427,0,0,1.0341558181818187,0,0,0.59981037454545383,0,0,1.0341558181818169,0,0,4.4408920985006262e-16,0,0,1.7763568394002505e-15
1.1699999999999999,0,0,0.61019650840909068,0,0,1.0430709545454551,0,0,0.61019650840909012,0,0,1.0430709545454533,0,0,5.5511151231257827e-16,0,0,1.7763568394002505e-15
1.1799999999999999,0,0,0.62067179363636338,0,0,1.0519860909090915,0,0,0.62067179363636282,0,0,1.0519860909090897,0,0,5.5511151231257827e-16,0,0,1.7763568394002505e-15
1.1899999999999999,0,0,0.63123623022727249,0,0,1.0609012272727278,0,0,0.63123623022727193,0,0,1.0609012272727261,0,0,5.5511151231257827e-16,0,0,1.7763568394002505e-15
1.2,0,0,0.64188981818181789,0,0,1.0698163636363642,0,0,0.64188981818181745,0,0,1.0698163636363625,0,0,4.4408920985006262e-16,0,0,1.7763568394002505e-15
1.21,0,0,0.65263255749999971,0,0,1.0787315000000006,0,0,0.65263255749999927,0,0,1.0787314999999986,0,0,4.4408920985006262e-16,0,0,1.9984014443252818e-15
1.22,0,0,0.66346444818181793,0,0,1.087646636363637,0,0,0.66346444818181738,0,0,1.087646636363635,0,0,5.5511151231257827e-16,0,0,1.9984014443252818e-15
1.23,0,0,0.67438549022727245,0,0,1.0965617727272734,0,0,0.6743854902272719,0,0,1.0965617727272714,0,0,5.5511151231257827e-16,0,0,1.9984014443252818e-15
1.24,0,0,0.68539568363636338,0,0,1.1054769090909098,0,0,0.68539568363636294,0,0,1.1054769090909078,0,0,4.4408920985006262e-16,0,0,1.9984014443252818e-15
